,REF_AREA,TIME_PERIOD,INDICATOR,AGE,SEX,OBS_VALUE
183,AZE,2000,HVA_EPI_DTH_RT_0-14,_T,F,0.48
184,AZE,2000,HVA_EPI_DTH_RT_0-14,_T,M,0.53
185,AZE,2000,HVA_EPI_DTH_RT_0-14,_T,_T,0.55
186,AZE,2000,HVA_PED_LOST,_T,_T,180000
187,AZE,2000,HVA_PMTCT_MTCT,_T,_T,43.2
188,AZE,2000,HVA_EPI_LHIV_15-24,_T,_T,590
189,AZE,2000,HVA_EPI_DTH_RT_10-19,_T,F,<0.01
190,AZE,2000,HVA_EPI_DTH_RT_10-19,_T,M,<0.01
191,AZE,2000,HVA_EPI_DTH_RT_10-19,_T,_T,<0.01
192,AZE,2000,HVA_PED_ART_CVG,_T,_T,<1
193,AZE,2000,HVA_EPI_DTH_ANN_0-19,_T,F,<100
194,AZE,2000,HVA_EPI_DTH_ANN_0-19,_T,M,<100
195,AZE,2000,HVA_EPI_DTH_ANN_0-19,_T,_T,<100
196,AZE,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<100
197,AZE,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
198,AZE,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<100
199,AZE,2000,HVA_EPI_INF_ANN_0-19,_T,F,<100
200,AZE,2000,HVA_EPI_INF_ANN_0-19,_T,M,<100
201,AZE,2000,HVA_EPI_INF_ANN_0-19,_T,_T,<100
202,AZE,2000,HVA_EPI_INF_ANN_15-24,_T,F,<100
203,AZE,2000,HVA_EPI_LHIV_0-19,_T,F,<100
204,AZE,2000,HVA_EPI_LHIV_0-19,_T,M,<100
205,AZE,2000,HVA_EPI_INF_ANN_15-24,_T,M,<200
206,AZE,2000,HVA_EPI_LHIV_0-19,_T,_T,<200
207,AZE,2000,HVA_EPI_INF_ANN_15-24,_T,_T,<500
208,AZE,2000,HVA_EPI_LHIV_15-24,_T,F,<500
209,AZE,2000,HVA_EPI_LHIV_15-24,_T,M,<500
210,AZE,2000,HVA_PED_LOST_AIDS,_T,_T,<500
211,BDI,2000,HVA_EPI_INF_RT_10-19,_T,M,0.4
212,BDI,2000,HVA_EPI_INF_RT_10-19,_T,_T,1.09
213,BDI,2000,HVA_EPI_INF_RT_10-19,_T,F,1.78
214,BDI,2000,HVA_EPI_LHIV_15-24,_T,F,10000
215,BDI,2000,HVA_PED_LOST_AIDS,_T,_T,110000
216,BDI,2000,HVA_EPI_DTH_RT_0-14,_T,F,111.75
217,BDI,2000,HVA_EPI_DTH_RT_0-14,_T,_T,112.91
218,BDI,2000,HVA_EPI_DTH_RT_0-14,_T,M,114.01
219,BDI,2000,HVA_EPI_INF_ANN_15-24,_T,F,1400
220,BDI,2000,HVA_EPI_LHIV_15-24,_T,_T,14000
221,BDI,2000,HVA_EPI_LHIV_0-19,_T,M,16000
222,BDI,2000,HVA_EPI_DTH_ANN_0-19,_T,F,1800
223,BDI,2000,HVA_EPI_DTH_ANN_0-19,_T,M,1800
224,BDI,2000,HVA_EPI_LHIV_0-19,_T,F,18000
225,BDI,2000,HVA_EPI_INF_ANN_15-24,_T,_T,2100
226,BDI,2000,HVA_EPI_DTH_RT_10-19,_T,M,22.37
227,BDI,2000,HVA_EPI_DTH_RT_10-19,_T,_T,23.03
228,BDI,2000,HVA_EPI_DTH_RT_10-19,_T,F,23.68
229,BDI,2000,HVA_EPI_INF_ANN_0-19,_T,M,2600
230,BDI,2000,HVA_EPI_INF_ANN_0-19,_T,F,3100
231,BDI,2000,HVA_EPI_LHIV_15-24,_T,M,3400
232,BDI,2000,HVA_EPI_LHIV_0-19,_T,_T,34000
233,BDI,2000,HVA_EPI_DTH_ANN_0-19,_T,_T,3700
234,BDI,2000,HVA_EPI_INF_RT_0-14,_T,F,4.32
235,BDI,2000,HVA_EPI_INF_RT_0-14,_T,_T,4.36
236,BDI,2000,HVA_EPI_INF_RT_0-14,_T,M,4.4
237,BDI,2000,HVA_PED_ART_NUM,_T,_T,40
238,BDI,2000,HVA_PMTCT_MTCT,_T,_T,41.23
239,BDI,2000,HVA_PED_LOST,_T,_T,500000
240,BDI,2000,HVA_EPI_INF_ANN_0-19,_T,_T,5700
241,BDI,2000,HVA_EPI_INF_ANN_15-24,_T,M,670
242,BDI,2000,HVA_PED_ART_CVG,_T,_T,<1
243,BDI,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
244,BDI,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<500
245,BDI,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<500
246,BEN,2000,HVA_PED_ART_NUM,_T,_T,0
247,BEN,2000,HVA_EPI_INF_RT_10-19,_T,M,0.35
248,BEN,2000,HVA_EPI_INF_RT_10-19,_T,_T,1.01
249,BEN,2000,HVA_EPI_INF_RT_10-19,_T,F,1.67
250,BEN,2000,HVA_EPI_LHIV_0-19,_T,_T,12000
251,BEN,2000,HVA_EPI_INF_ANN_15-24,_T,F,1300
252,BEN,2000,HVA_EPI_INF_ANN_0-19,_T,M,1400
253,BEN,2000,HVA_EPI_DTH_ANN_0-19,_T,_T,1600
254,BEN,2000,HVA_EPI_INF_ANN_0-19,_T,F,1800
255,BEN,2000,HVA_EPI_INF_ANN_15-24,_T,_T,1800
256,BEN,2000,HVA_EPI_INF_RT_0-14,_T,F,2.1
257,BEN,2000,HVA_EPI_INF_RT_0-14,_T,_T,2.11
258,BEN,2000,HVA_EPI_INF_RT_0-14,_T,M,2.12
259,BEN,2000,HVA_EPI_LHIV_15-24,_T,M,2100
260,BEN,2000,HVA_PED_LOST_AIDS,_T,_T,25000
261,BEN,2000,HVA_PED_LOST,_T,_T,320000
262,BEN,2000,HVA_EPI_INF_ANN_0-19,_T,_T,3300
263,BEN,2000,HVA_PMTCT_MTCT,_T,_T,38.82
264,BEN,2000,HVA_EPI_DTH_RT_10-19,_T,M,4.67
265,BEN,2000,HVA_EPI_DTH_RT_10-19,_T,_T,5.27
266,BEN,2000,HVA_EPI_DTH_RT_10-19,_T,F,5.88
267,BEN,2000,HVA_EPI_DTH_RT_0-14,_T,F,51.38
268,BEN,2000,HVA_EPI_DTH_RT_0-14,_T,_T,51.72
269,BEN,2000,HVA_EPI_DTH_RT_0-14,_T,M,52.04
270,BEN,2000,HVA_EPI_LHIV_0-19,_T,M,5600
271,BEN,2000,HVA_EPI_LHIV_0-19,_T,F,6800
272,BEN,2000,HVA_EPI_LHIV_15-24,_T,F,7000
273,BEN,2000,HVA_EPI_DTH_ANN_0-19,_T,F,800
274,BEN,2000,HVA_EPI_DTH_ANN_0-19,_T,M,820
275,BEN,2000,HVA_EPI_LHIV_15-24,_T,_T,9100
276,BEN,2000,HVA_PED_ART_CVG,_T,_T,<1
277,BEN,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
278,BEN,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<200
279,BEN,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<200
280,BEN,2000,HVA_EPI_INF_ANN_15-24,_T,M,<500
281,BFA,2000,HVA_PED_ART_NUM,_T,_T,0
282,BFA,2000,HVA_EPI_INF_RT_10-19,_T,M,0.45
283,BFA,2000,HVA_EPI_INF_RT_10-19,_T,_T,0.8
284,BFA,2000,HVA_EPI_INF_RT_10-19,_T,F,1.16
285,BFA,2000,HVA_EPI_DTH_RT_0-14,_T,F,106.76
286,BFA,2000,HVA_EPI_DTH_RT_0-14,_T,_T,107.22
287,BFA,2000,HVA_EPI_DTH_RT_0-14,_T,M,107.68
288,BFA,2000,HVA_EPI_LHIV_15-24,_T,F,11000
289,BFA,2000,HVA_PED_LOST_AIDS,_T,_T,110000
290,BFA,2000,HVA_EPI_INF_ANN_15-24,_T,F,1400
291,BFA,2000,HVA_EPI_LHIV_15-24,_T,_T,18000
292,BFA,2000,HVA_EPI_DTH_RT_10-19,_T,M,22.62
293,BFA,2000,HVA_EPI_DTH_RT_10-19,_T,_T,22.99
294,BFA,2000,HVA_EPI_DTH_RT_10-19,_T,F,23.38
295,BFA,2000,HVA_EPI_INF_ANN_15-24,_T,_T,2300
296,BFA,2000,HVA_EPI_LHIV_0-19,_T,M,25000
297,BFA,2000,HVA_EPI_LHIV_0-19,_T,F,26000
298,BFA,2000,HVA_EPI_DTH_ANN_0-19,_T,F,2900
299,BFA,2000,HVA_EPI_INF_RT_0-14,_T,F,3.83
300,BFA,2000,HVA_EPI_INF_RT_0-14,_T,_T,3.85
301,BFA,2000,HVA_EPI_INF_RT_0-14,_T,M,3.87
302,BFA,2000,HVA_EPI_DTH_ANN_0-19,_T,M,3000
303,BFA,2000,HVA_PMTCT_MTCT,_T,_T,39.37
304,BFA,2000,HVA_EPI_INF_ANN_0-19,_T,M,4500
305,BFA,2000,HVA_EPI_INF_ANN_0-19,_T,F,4800
306,BFA,2000,HVA_EPI_LHIV_0-19,_T,_T,51000
307,BFA,2000,HVA_PED_LOST,_T,_T,570000
308,BFA,2000,HVA_EPI_DTH_ANN_0-19,_T,_T,6000
309,BFA,2000,HVA_EPI_LHIV_15-24,_T,M,6100
310,BFA,2000,HVA_EPI_INF_ANN_15-24,_T,M,930
311,BFA,2000,HVA_EPI_INF_ANN_0-19,_T,_T,9300
312,BFA,2000,HVA_PED_ART_CVG,_T,_T,<1
313,BFA,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<200
314,BFA,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<500
315,BFA,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<500
316,BGD,2000,HVA_PED_ART_NUM,_T,_T,0
317,BHS,2000,HVA_EPI_INF_ANN_15-24,_T,F,<100
318,BHS,2000,HVA_EPI_INF_ANN_15-24,_T,M,<100
319,BHS,2000,HVA_EPI_INF_ANN_15-24,_T,_T,<100
320,BHS,2000,HVA_EPI_LHIV_15-24,_T,M,<100
321,BHS,2000,HVA_EPI_LHIV_15-24,_T,F,<200
322,BHS,2000,HVA_EPI_LHIV_15-24,_T,_T,<200
323,BLR,2000,HVA_PED_LOST,_T,_T,250000
324,BLR,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<100
325,BLR,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
326,BLR,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<100
327,BLR,2000,HVA_EPI_INF_ANN_15-24,_T,F,<100
328,BLR,2000,HVA_EPI_INF_ANN_15-24,_T,M,<100
329,BLR,2000,HVA_EPI_INF_ANN_15-24,_T,_T,<100
330,BLR,2000,HVA_EPI_LHIV_15-24,_T,F,<100
331,BLR,2000,HVA_PED_LOST_AIDS,_T,_T,<100
332,BLR,2000,HVA_EPI_LHIV_15-24,_T,M,<200
333,BLR,2000,HVA_EPI_LHIV_15-24,_T,_T,<500
334,BLZ,2000,HVA_PED_LOST,_T,_T,6000
335,BLZ,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<100
336,BLZ,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
337,BLZ,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<100
338,BLZ,2000,HVA_EPI_INF_ANN_15-24,_T,F,<100
339,BLZ,2000,HVA_EPI_INF_ANN_15-24,_T,M,<100
340,BLZ,2000,HVA_EPI_INF_ANN_15-24,_T,_T,<100
341,BLZ,2000,HVA_EPI_LHIV_15-24,_T,M,<100
342,BLZ,2000,HVA_EPI_LHIV_15-24,_T,F,<200
343,BLZ,2000,HVA_EPI_LHIV_15-24,_T,_T,<200
344,BLZ,2000,HVA_PED_LOST_AIDS,_T,_T,<200
345,BOL,2000,HVA_PED_ART_NUM,_T,_T,0
346,BOL,2000,HVA_EPI_INF_RT_10-19,_T,M,0.02
347,BOL,2000,HVA_EPI_INF_RT_10-19,_T,_T,0.05
348,BOL,2000,HVA_EPI_INF_RT_10-19,_T,F,0.07
349,BOL,2000,HVA_EPI_DTH_RT_10-19,_T,F,0.11
350,BOL,2000,HVA_EPI_DTH_RT_10-19,_T,M,0.11
351,BOL,2000,HVA_EPI_DTH_RT_10-19,_T,_T,0.11
352,BOL,2000,HVA_EPI_INF_RT_0-14,_T,F,0.13
353,BOL,2000,HVA_EPI_INF_RT_0-14,_T,M,0.13
354,BOL,2000,HVA_EPI_INF_RT_0-14,_T,_T,0.13
355,BOL,2000,HVA_PED_LOST_AIDS,_T,_T,1800
356,BOL,2000,HVA_EPI_DTH_RT_0-14,_T,F,2.81
357,BOL,2000,HVA_EPI_DTH_RT_0-14,_T,_T,2.82
358,BOL,2000,HVA_EPI_DTH_RT_0-14,_T,M,2.83
359,BOL,2000,HVA_PED_LOST,_T,_T,300000
360,BOL,2000,HVA_PMTCT_MTCT,_T,_T,42.11
361,BOL,2000,HVA_EPI_LHIV_0-19,_T,_T,570
362,BOL,2000,HVA_EPI_LHIV_15-24,_T,_T,740
363,BOL,2000,HVA_PED_ART_CVG,_T,_T,<1
364,BOL,2000,HVA_EPI_DTH_ANN_0-19,_T,F,<100
365,BOL,2000,HVA_EPI_DTH_ANN_0-19,_T,M,<100
366,BOL,2000,HVA_EPI_DTH_ANN_0-19,_T,_T,<100
367,BOL,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<100
368,BOL,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
369,BOL,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<100
370,BOL,2000,HVA_EPI_INF_ANN_0-19,_T,M,<100
371,BOL,2000,HVA_EPI_INF_ANN_15-24,_T,M,<100
372,BOL,2000,HVA_EPI_INF_ANN_0-19,_T,F,<200
373,BOL,2000,HVA_EPI_INF_ANN_0-19,_T,_T,<200
374,BOL,2000,HVA_EPI_INF_ANN_15-24,_T,F,<200
375,BOL,2000,HVA_EPI_INF_ANN_15-24,_T,_T,<200
376,BOL,2000,HVA_EPI_LHIV_0-19,_T,F,<500
377,BOL,2000,HVA_EPI_LHIV_0-19,_T,M,<500
378,BOL,2000,HVA_EPI_LHIV_15-24,_T,F,<500
379,BOL,2000,HVA_EPI_LHIV_15-24,_T,M,<500
380,BTN,2000,HVA_PED_LOST,_T,_T,31000
381,BTN,2000,HVA_EPI_DTH_ANN_15-24,_T,F,<100
382,BTN,2000,HVA_EPI_DTH_ANN_15-24,_T,M,<100
383,BTN,2000,HVA_EPI_DTH_ANN_15-24,_T,_T,<100
384,BTN,2000,HVA_EPI_INF_ANN_15-24,_T,F,<100
385,BTN,2000,HVA_EPI_INF_ANN_15-24,_T,M,<100
386,BTN,2000,HVA_EPI_INF_ANN_15-24,_T,_T,<100
387,BTN,2000,HVA_EPI_LHIV_15-24,_T,F,<100
388,BTN,2000,HVA_EPI_LHIV_15-24,_T,M,<100
389,BTN,2000,HVA_EPI_LHIV_15-24,_T,_T,<100
