,REF_AREA,TIME_PERIOD,INDICATOR,OBS_VALUE
230,BWA,2012,HVA_EPI_DTH_RT_0-14,110.86
231,BWA,2012,HVA_PED_LOST_AIDS,120000
232,BWA,2012,HVA_PMTCT_ARV_NUM,12300
233,BWA,2012,HVA_PED_LOST,160000
234,BWA,2012,HVA_EPI_LHIV_0-19,27000
235,BWA,2012,HVA_EPI_INF_ANN_0-19,2800
236,BWA,2012,HVA_EPI_INF_RT_0-14,3.67
237,BWA,2012,HVA_PED_EID_CVG,34
238,BWA,2012,HVA_EPI_LHIV_15-24,35000
239,BWA,2012,HVA_PMTCT_ART_CVG,43.6
240,BWA,2012,HVA_PED_EID_NUM,4800
241,BWA,2012,HVA_EPI_INF_ANN_15-24,4900
242,BWA,2012,HVA_PED_ART_CVG,56.2
243,BWA,2012,HVA_PMTCT_MTCT,6.12
244,BWA,2012,HVA_PMTCT_ART_NUM,6200
245,BWA,2012,HVA_EPI_DTH_RT_10-19,85.83
246,BWA,2012,HVA_PMTCT_ARV_CVG,86.6
247,BWA,2012,HVA_EPI_DTH_ANN_0-19,890
248,BWA,2012,HVA_EPI_INF_RT_10-19,9.12
249,BWA,2012,HVA_PED_ART_NUM,9100
250,BWA,2012,HVA_EPI_DTH_ANN_15-24,<500
251,CAF,2012,HVA_PMTCT_ART_NUM,0
252,CAF,2012,HVA_PED_LOST_AIDS,100000
253,CAF,2012,HVA_EPI_DTH_ANN_0-19,1300
254,CAF,2012,HVA_EPI_LHIV_15-24,13000
255,CAF,2012,HVA_EPI_LHIV_0-19,16000
256,CAF,2012,HVA_PMTCT_ARV_NUM,2700
257,CAF,2012,HVA_EPI_DTH_RT_10-19,33.58
258,CAF,2012,HVA_PED_LOST,390000
259,CAF,2012,HVA_PMTCT_ARV_CVG,51.8
260,CAF,2012,HVA_EPI_DTH_RT_0-14,59.82
261,CAF,2012,HVA_PED_ART_CVG,7.3
262,CAF,2012,HVA_PED_ART_NUM,820
263,CAF,2012,HVA_PMTCT_ART_CVG,<1
264,CAF,2012,HVA_EPI_DTH_ANN_15-24,<500
265,CHE,2012,HVA_PED_LOST_AIDS,2500
266,CHE,2012,HVA_PED_LOST,45000
267,CHE,2012,HVA_EPI_DTH_ANN_15-24,<100
268,CHE,2012,HVA_EPI_INF_ANN_15-24,<100
269,CHE,2012,HVA_EPI_LHIV_15-24,<200
270,CHL,2012,HVA_PMTCT_ARV_NUM,160
271,CHL,2012,HVA_EPI_LHIV_15-24,2200
272,CHL,2012,HVA_EPI_INF_ANN_15-24,740
273,CHN,2012,HVA_PED_ART_NUM,2100
274,CHN,2012,HVA_PMTCT_ARV_NUM,4000
275,CIV,2012,HVA_EPI_INF_RT_10-19,0.8
276,CIV,2012,HVA_EPI_INF_RT_0-14,1.12
277,CIV,2012,HVA_PED_ART_CVG,10.9
278,CIV,2012,HVA_EPI_DTH_ANN_15-24,1200
279,CIV,2012,HVA_PMTCT_ART_CVG,13.3
280,CIV,2012,HVA_PMTCT_ARV_NUM,13300
281,CIV,2012,HVA_PED_LOST,1620000
282,CIV,2012,HVA_PMTCT_MTCT,18.7
283,CIV,2012,HVA_PED_EID_CVG,25.6
284,CIV,2012,HVA_PMTCT_ART_NUM,2800
285,CIV,2012,HVA_EPI_DTH_RT_10-19,33.19
286,CIV,2012,HVA_EPI_DTH_RT_0-14,46.63
287,CIV,2012,HVA_EPI_INF_ANN_15-24,4600
288,CIV,2012,HVA_PED_LOST_AIDS,470000
289,CIV,2012,HVA_EPI_LHIV_15-24,50000
290,CIV,2012,HVA_EPI_DTH_ANN_0-19,5100
291,CIV,2012,HVA_PED_EID_NUM,5300
292,CIV,2012,HVA_PED_ART_NUM,5600
293,CIV,2012,HVA_EPI_INF_ANN_0-19,5800
294,CIV,2012,HVA_PMTCT_ARV_CVG,63.8
295,CIV,2012,HVA_EPI_LHIV_0-19,73000
296,CMR,2012,HVA_EPI_INF_RT_0-14,1.85
297,CMR,2012,HVA_EPI_INF_RT_10-19,1.89
298,CMR,2012,HVA_EPI_DTH_ANN_15-24,1000
299,CMR,2012,HVA_EPI_INF_ANN_0-19,11000
300,CMR,2012,HVA_PED_LOST,1260000
301,CMR,2012,HVA_PMTCT_ART_CVG,15.7
302,CMR,2012,HVA_PMTCT_ARV_NUM,17800
303,CMR,2012,HVA_PMTCT_MTCT,20.42
304,CMR,2012,HVA_EPI_DTH_RT_10-19,22.03
305,CMR,2012,HVA_PED_EID_CVG,29.5
306,CMR,2012,HVA_PED_LOST_AIDS,330000
307,CMR,2012,HVA_PED_ART_NUM,5000
308,CMR,2012,HVA_PMTCT_ART_NUM,5100
309,CMR,2012,HVA_PMTCT_ARV_CVG,54.8
310,CMR,2012,HVA_EPI_DTH_RT_0-14,63.81
311,CMR,2012,HVA_EPI_DTH_ANN_0-19,6300
312,CMR,2012,HVA_EPI_LHIV_15-24,65000
313,CMR,2012,HVA_EPI_LHIV_0-19,72000
314,CMR,2012,HVA_PED_ART_CVG,9.4
315,CMR,2012,HVA_EPI_INF_ANN_15-24,9600
316,CMR,2012,HVA_PED_EID_NUM,9600
317,COD,2012,HVA_PMTCT_ART_NUM,0
318,COD,2012,HVA_EPI_INF_RT_10-19,0.48
319,COD,2012,HVA_EPI_INF_RT_0-14,0.88
320,COD,2012,HVA_EPI_DTH_ANN_0-19,12000
321,COD,2012,HVA_EPI_LHIV_0-19,120000
322,COD,2012,HVA_EPI_DTH_RT_10-19,13.93
323,COD,2012,HVA_EPI_INF_ANN_0-19,18000
324,COD,2012,HVA_PED_EID_NUM,1900
325,COD,2012,HVA_EPI_DTH_ANN_15-24,2500
326,COD,2012,HVA_EPI_DTH_RT_0-14,27.84
327,COD,2012,HVA_PMTCT_ARV_NUM,3300
328,COD,2012,HVA_PMTCT_MTCT,37.76
329,COD,2012,HVA_PED_LOST,3710000
330,COD,2012,HVA_PED_LOST_AIDS,470000
331,COD,2012,HVA_PED_EID_CVG,5.2
332,COD,2012,HVA_PED_ART_CVG,5.4
333,COD,2012,HVA_PED_ART_NUM,5000
334,COD,2012,HVA_EPI_LHIV_15-24,78000
335,COD,2012,HVA_PMTCT_ARV_CVG,9
336,COD,2012,HVA_EPI_INF_ANN_15-24,9300
337,COD,2012,HVA_PMTCT_ART_CVG,<1
338,COG,2012,HVA_PED_ART_CVG,11.5
339,COG,2012,HVA_PED_ART_NUM,1100
340,COG,2012,HVA_PMTCT_ARV_NUM,1100
341,COG,2012,HVA_EPI_LHIV_15-24,12000
342,COG,2012,HVA_EPI_DTH_ANN_0-19,1400
343,COG,2012,HVA_EPI_LHIV_0-19,14000
344,COG,2012,HVA_EPI_INF_RT_10-19,2.04
345,COG,2012,HVA_EPI_INF_RT_0-14,2.37
346,COG,2012,HVA_PMTCT_ARV_CVG,20.1
347,COG,2012,HVA_EPI_INF_ANN_15-24,2100
348,COG,2012,HVA_EPI_DTH_RT_10-19,24.21
349,COG,2012,HVA_PED_LOST,250000
350,COG,2012,HVA_EPI_INF_ANN_0-19,2600
351,COG,2012,HVA_PMTCT_MTCT,30.64
352,COG,2012,HVA_PED_EID_NUM,320
353,COG,2012,HVA_PED_EID_CVG,5.6
354,COG,2012,HVA_PMTCT_ART_NUM,530
355,COG,2012,HVA_PED_LOST_AIDS,66000
356,COG,2012,HVA_EPI_DTH_RT_0-14,67.23
357,COG,2012,HVA_PMTCT_ART_CVG,9.4
358,COG,2012,HVA_EPI_DTH_ANN_15-24,<500
359,COL,2012,HVA_EPI_INF_RT_10-19,0.04
360,COL,2012,HVA_EPI_INF_RT_0-14,0.05
361,COL,2012,HVA_EPI_DTH_RT_10-19,0.43
362,COL,2012,HVA_EPI_DTH_RT_0-14,1.27
363,COL,2012,HVA_EPI_INF_ANN_15-24,1100
364,COL,2012,HVA_PMTCT_MTCT,18.32
365,COL,2012,HVA_PED_EID_CVG,32.3
366,COL,2012,HVA_PED_ART_CVG,32.4
367,COL,2012,HVA_EPI_LHIV_0-19,3200
368,COL,2012,HVA_PED_EID_NUM,330
369,COL,2012,HVA_EPI_LHIV_15-24,4600
370,COL,2012,HVA_PMTCT_ART_CVG,67.7
371,COL,2012,HVA_PMTCT_ARV_CVG,67.7
372,COL,2012,HVA_PMTCT_ART_NUM,700
373,COL,2012,HVA_PMTCT_ARV_NUM,700
374,COL,2012,HVA_PED_ART_NUM,710
375,COL,2012,HVA_PED_LOST_AIDS,79000
376,COL,2012,HVA_PED_LOST,810000
377,COL,2012,HVA_EPI_DTH_ANN_15-24,<100
378,COL,2012,HVA_EPI_DTH_ANN_0-19,<200
379,COL,2012,HVA_EPI_INF_ANN_0-19,<500
380,COM,2012,HVA_PMTCT_ARV_NUM,0
381,COM,2012,HVA_PED_LOST,27000
382,COM,2012,HVA_EPI_DTH_ANN_15-24,<100
383,COM,2012,HVA_EPI_INF_ANN_15-24,<100
384,COM,2012,HVA_EPI_LHIV_15-24,<100
385,COM,2012,HVA_PED_LOST_AIDS,<100
386,CPV,2012,HVA_PED_LOST,10000
387,CPV,2012,HVA_PMTCT_ARV_NUM,120
388,CPV,2012,HVA_PED_LOST_AIDS,1300
389,CPV,2012,HVA_EPI_DTH_ANN_15-24,<100
390,CPV,2012,HVA_EPI_LHIV_15-24,<200
391,CRI,2012,HVA_PMTCT_ART_NUM,0
392,CRI,2012,HVA_PMTCT_ARV_NUM,0
393,CRI,2012,HVA_EPI_INF_RT_10-19,0.05
394,CRI,2012,HVA_EPI_INF_RT_0-14,0.1
395,CRI,2012,HVA_EPI_DTH_RT_10-19,0.13
396,CRI,2012,HVA_EPI_DTH_RT_0-14,1.66
397,CRI,2012,HVA_PED_LOST_AIDS,1400
398,CRI,2012,HVA_PED_ART_CVG,36.2
399,CRI,2012,HVA_PMTCT_MTCT,44.28
400,CRI,2012,HVA_PED_LOST,49000
401,CRI,2012,HVA_PED_EID_NUM,50
402,CRI,2012,HVA_PED_ART_NUM,60
403,CRI,2012,HVA_PED_EID_CVG,64.9
404,CRI,2012,HVA_PMTCT_ART_CVG,<1
405,CRI,2012,HVA_PMTCT_ARV_CVG,<1
406,CRI,2012,HVA_EPI_DTH_ANN_0-19,<100
407,CRI,2012,HVA_EPI_DTH_ANN_15-24,<100
408,CRI,2012,HVA_EPI_INF_ANN_0-19,<100
409,CRI,2012,HVA_EPI_INF_ANN_15-24,<100
410,CRI,2012,HVA_EPI_LHIV_0-19,<500
411,CRI,2012,HVA_EPI_LHIV_15-24,<500
412,CUB,2012,HVA_EPI_INF_RT_0-14,0.04
413,CUB,2012,HVA_EPI_INF_RT_10-19,0.06
414,CUB,2012,HVA_EPI_DTH_RT_10-19,0.07
415,CUB,2012,HVA_EPI_DTH_RT_0-14,0.86
416,CUB,2012,HVA_PED_EID_NUM,110
417,CUB,2012,HVA_PED_ART_CVG,14.3
418,CUB,2012,HVA_PMTCT_ART_NUM,140
419,CUB,2012,HVA_PMTCT_ARV_NUM,140
420,CUB,2012,HVA_PMTCT_MTCT,16.81
421,CUB,2012,HVA_PED_ART_NUM,20
422,CUB,2012,HVA_PED_EID_CVG,77.1
423,CUB,2012,HVA_EPI_LHIV_15-24,870
424,CUB,2012,HVA_PED_LOST_AIDS,900
425,CUB,2012,HVA_PED_LOST,95000
426,CUB,2012,HVA_EPI_DTH_ANN_0-19,<100
427,CUB,2012,HVA_EPI_DTH_ANN_15-24,<100
428,CUB,2012,HVA_EPI_INF_ANN_0-19,<100
429,CUB,2012,HVA_EPI_INF_ANN_15-24,<500
430,CUB,2012,HVA_EPI_LHIV_0-19,<500
431,CUB,2012,HVA_PMTCT_ART_CVG,>95
432,CUB,2012,HVA_PMTCT_ARV_CVG,>95
433,CZE,2012,HVA_PMTCT_ARV_NUM,10
434,DEU,2012,HVA_EPI_LHIV_15-24,1600
435,DEU,2012,HVA_PED_LOST_AIDS,3700
436,DEU,2012,HVA_PED_LOST,530000
437,DEU,2012,HVA_EPI_DTH_ANN_15-24,<100
438,DEU,2012,HVA_EPI_INF_ANN_15-24,<500
439,DJI,2012,HVA_PMTCT_ART_NUM,0
440,DJI,2012,HVA_EPI_INF_RT_10-19,0.18
441,DJI,2012,HVA_EPI_INF_RT_0-14,1.07
442,DJI,2012,HVA_PMTCT_ARV_CVG,15.7
443,DJI,2012,HVA_EPI_LHIV_0-19,1700
444,DJI,2012,HVA_PED_ART_CVG,2.9
445,DJI,2012,HVA_PED_EID_NUM,20
446,DJI,2012,HVA_EPI_DTH_RT_10-19,27.71
447,DJI,2012,HVA_EPI_DTH_RT_0-14,36.61
448,DJI,2012,HVA_PMTCT_MTCT,38.5
449,DJI,2012,HVA_PED_LOST,38000
450,DJI,2012,HVA_PED_ART_NUM,40
451,DJI,2012,HVA_PMTCT_ARV_NUM,40
452,DJI,2012,HVA_EPI_LHIV_15-24,610
453,DJI,2012,HVA_PED_EID_CVG,8.2
454,DJI,2012,HVA_PED_LOST_AIDS,9100
455,DJI,2012,HVA_PMTCT_ART_CVG,<1
456,DJI,2012,HVA_EPI_DTH_ANN_15-24,<100
457,DJI,2012,HVA_EPI_INF_ANN_15-24,<100
458,DJI,2012,HVA_EPI_DTH_ANN_0-19,<200
459,DJI,2012,HVA_EPI_INF_ANN_0-19,<200
460,DNK,2012,HVA_PED_LOST,48000
461,DNK,2012,HVA_EPI_DTH_ANN_15-24,<100
462,DNK,2012,HVA_EPI_INF_ANN_15-24,<100
463,DNK,2012,HVA_EPI_LHIV_15-24,<100
464,DNK,2012,HVA_PED_LOST_AIDS,<500
465,DOM,2012,HVA_PMTCT_ART_NUM,0
466,DOM,2012,HVA_EPI_INF_RT_10-19,0.12
467,DOM,2012,HVA_EPI_INF_RT_0-14,0.13
468,DOM,2012,HVA_EPI_DTH_RT_10-19,1.95
469,DOM,2012,HVA_PED_ART_NUM,1100
470,DOM,2012,HVA_PMTCT_ARV_NUM,1300
471,DOM,2012,HVA_PED_LOST,230000
472,DOM,2012,HVA_EPI_LHIV_0-19,2800
473,DOM,2012,HVA_EPI_DTH_RT_0-14,3.03
474,DOM,2012,HVA_EPI_LHIV_15-24,3000
475,DOM,2012,HVA_PED_EID_CVG,37.6
476,DOM,2012,HVA_PED_EID_NUM,520
477,DOM,2012,HVA_EPI_INF_ANN_15-24,550
478,DOM,2012,HVA_PED_LOST_AIDS,56000
479,DOM,2012,HVA_PED_ART_CVG,58.8
480,DOM,2012,HVA_PMTCT_MTCT,9.4
481,DOM,2012,HVA_PMTCT_ARV_CVG,94.1
